Mean Variance AutoCorreDistance
1.364346 0.102384 0.958926
1.036974 0.487067 1.004598
1.381706 0.188078 1.004598
0.994482 0.205217 1.004598
1.219711 0.136273 1.004598
0.968068 0.099859 1.022882
1.132342 0.072947 0.963605
0.962384 0.102913 0.963605
1.092571 0.070388 0.810891
0.929878 0.194463 0.810891
1.070462 0.072121 0.810891
0.868451 0.107109 0.810891
0.981052 0.152321 0.810891
0.740165 0.277032 0.810891
1.010581 0.109138 0.249925
0.923741 0.119333 0.249925
1.245813 0.164017 0.249925
1.003986 0.062961 0.249925
1.038998 0.045547 0.249925
1.061174 0.089694 0.249925
0.911184 0.158928 0.249925
1.071537 0.097477 0.249925
1.056745 0.190522 0.249925
1.077745 0.219362 0.465282
0.978404 0.340019 0.465282
1.265438 0.150330 0.465282
0.971601 0.094687 0.465282
1.082718 0.090268 0.465282
0.989577 0.092312 0.465282
1.102198 0.079214 0.465282
1.002636 0.092596 0.465282
1.133418 0.142920 0.465282
1.003191 0.123987 0.685296
1.190892 0.215217 0.184240
1.032061 0.148702 0.184240
1.272252 0.179992 0.184240
1.315683 0.335797 0.184240
1.408307 0.178932 0.184240
0.977495 0.096636 0.184240
1.240412 0.144969 0.184240
1.042826 0.081597 0.184240
1.193387 0.113871 0.184240
1.010567 0.137302 4.578758
1.200659 0.180648 4.578758
0.869708 0.155060 4.578758
1.144370 0.282087 4.578758
0.743071 0.149310 4.578758
1.442125 0.217533 4.578758
0.658067 0.146770 4.578758
0.873849 0.127746 4.578758
0.634809 0.132522 4.578758
0.729775 0.076877 7.542204
0.737236 0.191955 7.542204
1.129449 0.389043 7.542204
0.754438 0.328169 7.542204
0.771756 0.128456 7.542204
0.978775 0.245449 3.073552
0.857328 0.078955 3.073552
1.021867 0.090672 3.073552
1.164169 0.093726 0.675519
1.064068 0.204487 0.675519
1.012238 0.077532 0.675519
1.065860 0.063813 0.155557
1.018697 0.154874 0.155557
1.078880 0.135727 0.155557
0.981942 0.174675 0.240687
1.099159 0.182038 0.522558
0.967111 0.128380 0.522558
1.120201 0.063543 0.522558
1.018527 0.064933 0.522558
1.137921 0.066409 0.522558
1.036579 0.105374 0.522558
1.213240 0.109706 0.522558
1.258997 0.233498 0.522558
1.350579 0.233842 0.522558
0.989636 0.235514 0.522558
1.354674 0.135975 0.421348
0.970225 0.197167 0.421348
1.287089 0.149327 0.421348
1.018667 0.083938 0.421348
1.177001 0.092366 0.421348
0.999414 0.095016 0.421348
1.147167 0.085066 0.421348
0.970210 0.119209 0.421348
1.114748 0.159084 0.048598
0.879045 0.173748 3.072586
0.884680 0.071586 3.072586
0.797128 0.165811 3.072586
1.142347 0.184704 3.072586
0.618111 0.148104 3.072586
1.261071 0.115596 1.565499
0.860469 0.097485 1.617544
0.984027 0.095253 1.617544
0.966614 0.081303 1.617544
1.164630 0.071464 1.617544
1.016030 0.130165 1.617544
1.125216 0.069370 1.617544
1.034350 0.123299 12.607747
0.832680 0.304138 12.607747
1.065118 0.210111 12.607747
0.941805 0.106622 12.607747
1.063646 0.180572 0.231948
0.982584 0.083602 0.231948
1.081857 0.092191 0.231948
1.002563 0.081751 0.231948
1.098631 0.150763 0.231948
0.993394 0.101938 0.504058
1.130350 0.244311 0.504058
0.997731 0.131664 0.504058
1.195380 0.168791 0.504058
1.057606 0.105965 3.312431
1.265836 0.106934 3.312431
0.912089 0.193423 3.312431
1.395147 0.113168 3.312431
1.052278 0.061967 3.312431
1.221472 0.179784 3.312431
0.999370 0.155589 3.485066
1.262917 0.164237 3.485066
0.937138 0.159386 1.491035
1.177417 0.176818 1.491035
0.913707 0.116141 1.491035
1.115816 0.048638 1.491035
0.942761 0.243085 3.145158
1.068692 0.065358 0.249317
0.923172 0.100240 0.249317
0.905960 0.196425 0.249317
0.746302 0.209899 0.249317
1.120117 0.112922 0.249317
0.853619 0.292095 1.677234
0.791258 0.241467 1.677234
0.852399 0.311036 1.677234
0.975872 0.057425 1.677234
0.997663 0.072849 1.677234
1.134609 0.128164 0.295500
1.050031 0.097793 0.295500
1.074473 0.086985 0.297610
1.067102 0.140674 0.292085
1.064859 0.189818 0.415379
1.070293 0.063274 0.415379
1.029605 0.205819 0.415379
1.075466 0.143203 0.415379
0.993244 0.123974 0.415379
1.088974 0.080835 0.415379
1.012750 0.107066 0.415379
1.112027 0.066264 1.704760
0.993448 0.089095 1.704760
1.125101 0.090831 1.704760
1.013469 0.116124 1.704760
1.209091 0.156030 1.704760
0.926130 0.150228 1.891870
1.310784 0.165425 0.365964
1.020267 0.190539 0.365964
1.342525 0.166379 0.500795
1.258793 0.166798 0.500795
1.275432 0.121534 0.242676
1.026478 0.084870 0.242676
1.180973 0.103462 0.242676
0.996115 0.172222 4.579876
1.189903 0.183287 4.579876
0.826925 0.129682 4.579876
1.111522 0.272558 4.579876
0.683617 0.177506 4.579876
1.246120 0.110264 4.579876
0.719081 0.128585 4.579876
1.176801 0.169323 4.579876
0.611503 0.109295 4.579876
0.967001 0.131275 4.579876
0.772920 0.112116 4.579876
1.196763 0.120690 4.579876
0.908262 0.187336 4.579876
1.190455 0.146052 4.579876
0.975147 0.161160 4.579876
1.080118 0.171673 4.579876
1.013225 0.117755 4.579876
1.076234 0.054171 4.579876
1.033902 0.090328 4.579876
1.011257 0.076569 4.579876
1.036682 0.130337 4.579876
0.953269 0.222088 4.579876
1.055340 0.152743 4.579876
0.934205 0.134982 4.579876
1.079008 0.260481 4.579876
0.922104 0.078179 4.579876
1.108218 0.181196 4.579876
0.975982 0.111826 4.579876
1.200547 0.088523 4.579876
0.920919 0.122419 4.579876
1.317299 0.133410 0.644261
1.085880 0.158854 0.644261
1.330920 0.111398 0.644261
1.109350 0.099900 0.390546
1.256397 0.153467 0.390546
1.052851 0.196051 0.390546
1.264646 0.168577 0.390546
0.995872 0.115135 0.390546
1.177003 0.076094 1.530517
0.954228 0.102160 1.530517
1.112940 0.064793 1.530517
0.925680 0.180276 1.530517
1.077617 0.073346 1.530517
0.872243 0.066472 1.530517
1.057120 0.162044 1.530517
0.734148 0.269263 1.530517
0.796197 0.134821 1.530517
0.788718 0.346541 1.205925
1.176656 0.131103 1.205925
0.902521 0.065401 1.205925
1.111243 0.066824 1.205925
0.995893 0.083026 1.205925
1.074543 0.096993 1.205925
1.020651 0.078725 1.205925
1.083907 0.169488 0.884525
1.044562 0.135606 0.884525
1.094152 0.260768 0.495191
1.065036 0.125133 0.495191
1.037037 0.108538 0.495191
1.070100 0.089120 0.495191
1.022201 0.094396 0.495191
1.080474 0.072461 0.495191
1.025867 0.106025 0.495191
1.103256 0.104400 2.377980
0.990055 0.105925 2.377980
1.125551 0.169778 2.377980
0.881991 0.100635 2.377980
1.201748 0.148163 2.377980
1.129051 0.285540 2.095346
1.429802 0.175764 0.241701
1.243095 0.096269 0.241701
1.276698 0.154523 0.241701
1.016108 0.297887 0.241701
1.348571 0.193195 0.241701
1.017992 0.103085 0.241701
1.192722 0.176744 0.241701
0.973606 0.136566 0.822049
1.155728 0.282483 0.822049
0.873904 0.136402 0.822049
1.114669 0.098594 0.822049
0.902699 0.111645 0.822049
1.063688 0.088147 0.822049
0.865138 0.096843 0.553048
1.047474 0.204024 0.553048
0.757834 0.165030 0.553048
1.044552 0.166429 0.609762
0.855571 0.250474 0.609762
1.178373 0.085781 0.604624
0.980092 0.184631 0.758752
1.095734 0.124114 2.730078
0.972032 0.098354 2.730078
1.087735 0.061751 2.730078
1.014290 0.152238 2.730078
1.105473 0.069282 2.730078
1.026997 0.060679 2.730078
1.065618 0.118713 0.292108
1.069785 0.136188 0.292108
1.036924 0.155101 0.292108
1.076284 0.205368 0.559138
1.006851 0.124668 0.559138
1.087131 0.073699 0.663321
1.032229 0.108313 0.663321
1.112398 0.065644 0.663321
1.008952 0.191170 0.663321
1.199504 0.103720 0.663321
1.251837 0.104929 1.144137
1.239774 0.147138 1.144137
1.101594 0.139850 1.144137
1.325269 0.133728 1.144137
0.870311 0.157671 1.144137
1.301348 0.155713 1.144137
1.001628 0.067938 0.881710
1.177296 0.086647 0.881710
1.002928 0.092847 0.881710
1.155497 0.076366 0.913534
0.973430 0.106678 1.938952
1.113970 0.129712 1.938952
0.867714 0.158317 1.938952
1.078409 0.167610 1.938952
0.779336 0.191800 1.938952
0.842250 0.236961 0.330045
0.749431 0.183493 0.330045
1.206944 0.099416 0.330045
0.877081 0.071678 0.330045
1.101156 0.179653 0.330045
0.901897 0.098757 1.754155
1.060552 0.111929 1.754155
0.957448 0.164672 1.754155
1.102540 0.161705 1.754155
0.992172 0.117208 1.754155
1.105199 0.293763 1.754155
1.014327 0.106698 1.754155
1.098662 0.071890 4.024621
1.030899 0.096790 2.343089
1.069370 0.075196 2.343089
1.033653 0.075915 2.343089
1.008080 0.072683 0.447649
1.075545 0.135219 0.447649
1.034193 0.104414 0.447649
1.095901 0.215471 0.447649
1.056262 0.135543 0.447649
1.143009 0.165017 0.447649
1.206656 0.086899 0.447649
1.193286 0.110694 0.760844
1.141416 0.180134 0.760844
1.349735 0.132153 0.390749
1.025491 0.056306 0.195351
1.236701 0.234001 0.195351
1.036894 0.246681 0.195351
1.328930 0.208265 2.798421
0.972116 0.141869 2.788403
1.210928 0.220492 0.834861
0.948942 0.122741 1.119243
1.144586 0.040826 1.119243
0.975904 0.103636 1.119243
1.101979 0.065954 1.119243
0.920667 0.098414 1.119243
0.878872 0.126842 1.119243
0.822703 0.136526 1.119243
1.322491 0.193222 0.828079
0.768114 0.314852 1.144222
1.116469 0.164734 1.144222
0.833062 0.289651 1.144222
0.756706 0.083460 1.029963
0.959009 0.089451 1.029963
1.093138 0.075253 1.029963
1.005351 0.094638 1.029963
1.110683 0.076048 1.038426
1.029845 0.118009 1.038426
1.122211 0.150399 1.038426
1.040721 0.070896 1.038426
1.098515 0.175284 0.650854
1.060541 0.155895 0.650854
1.087256 0.123612 0.650854
1.064056 0.083110 0.756617
1.050998 0.105933 0.555019
1.078575 0.061385 0.322476
1.047513 0.101844 0.923787
1.093686 0.087218 0.923787
0.946273 0.148293 0.923787
1.165109 0.132878 0.923787
1.081390 0.143069 1.347311
1.270244 0.150404 1.347311
0.848907 0.117892 1.076421
1.317633 0.154417 1.146561
1.129304 0.118744 0.801181
1.277746 0.115838 0.801181
1.131448 0.078494 0.801181
1.187368 0.091229 0.801181
1.006496 0.187549 0.801181
1.195157 0.165166 0.801181
0.941934 0.102598 0.801181
1.126015 0.223889 0.801181
0.865970 0.160564 0.801181
1.099310 0.135907 1.219990
0.838359 0.119149 1.219990
1.188803 0.164019 1.219990
0.777173 0.086031 1.219990
1.047636 0.068522 1.219990
0.882696 0.090344 1.219990
1.154334 0.075357 1.219990
0.927316 0.154303 1.219990
1.093594 0.147349 1.098034
0.955411 0.144820 1.219594
1.119484 0.202136 1.219594
0.989749 0.109509 1.135669
1.123881 0.045059 1.135669
1.037016 0.098398 1.135669
1.118839 0.070286 1.135669
1.045147 0.092069 0.794454
1.108553 0.164651 0.794454
1.054636 0.134477 0.919030
1.017979 0.118137 0.919030
1.057676 0.227048 0.919030
0.932867 0.082790 0.837973
1.074245 0.184318 0.837973
1.252233 0.239570 0.837973
1.138278 0.087089 0.837973
1.065130 0.096901 0.837973
1.181811 0.112316 0.837973
1.077480 0.104092 0.837973
1.290198 0.117347 0.837973
0.816524 0.075160 0.837973
1.261359 0.156716 0.837973
1.166276 0.101433 0.837973
1.230952 0.175910 0.837973
1.017814 0.114361 0.837973
1.186047 0.071286 0.837973
0.996302 0.112518 0.837973
1.144814 0.066196 0.903045
0.965368 0.169498 0.903045
1.120899 0.100694 0.903045
0.903840 0.058106 2.047145
1.074738 0.200934 2.047145
0.737252 0.264914 1.212422
0.972218 0.094710 0.741354
0.866526 0.559830 0.719343
0.760207 0.307833 0.719343
0.784424 0.099730 0.875100
1.083017 0.086765 0.875100
0.958226 0.090182 0.875100
1.107877 0.087497 0.875100
1.001091 0.072355 1.398370
1.107493 0.159480 0.809201
1.021504 0.159745 0.775099
1.155246 0.237856 0.775099
1.041582 0.130013 1.089566
1.130954 0.119231 1.089566
1.046597 0.085024 1.089566
1.093239 0.093379 2.947175
1.028357 0.062593 2.947175
1.146168 0.111307 2.947175
1.039256 0.086038 2.947175
1.164133 0.135968 2.947175
1.071483 0.151261 2.947175
1.007263 0.102334 2.947175
1.128828 0.136837 2.947175
0.839671 0.269316 2.947175
1.382454 0.157405 2.947175
1.184758 0.076189 2.947175
1.312438 0.126935 3.634483
1.084201 0.127732 3.634483
1.339677 0.134041 3.634483
0.835821 0.146648 0.443651
1.236649 0.182979 0.443651
1.000870 0.139348 0.443651
1.182048 0.284295 0.443651
0.922999 0.138109 0.443651
1.143536 0.144075 0.443651
0.918504 0.116824 1.306787
1.083764 0.080127 1.306787
0.887905 0.080201 0.680374
1.041626 0.095954 0.680374
0.873133 0.108049 5.797048
1.100472 0.347848 5.797048
0.554872 0.309621 5.797048
1.068210 0.158670 5.797048
0.787113 0.222141 5.797048
1.144042 0.171499 5.797048
0.880173 0.135308 4.384261
1.147055 0.063958 4.384261
0.984738 0.140682 4.384261
1.169644 0.075733 4.384261
1.009751 0.074509 4.384261
1.134866 0.066408 4.384261
1.028910 0.136262 4.384261
1.145227 0.148546 4.384261
1.025345 0.225928 4.384261
1.105032 0.126838 4.384261
1.030075 0.504776 4.384261
1.527071 0.149847 2.608131
1.045725 0.065001 1.211794
1.014048 0.199223 1.253472
1.102581 0.089197 1.253472
1.206712 0.060870 0.615784
1.150185 0.148309 3.434352
1.045853 0.091771 3.434352
1.328383 0.101432 0.372819
1.119006 0.125188 0.372819
1.335142 0.186379 0.372819
0.840507 0.106523 0.372819
1.241272 0.096499 0.372819
1.048780 0.100532 0.372819
1.184253 0.075822 0.372819
1.010594 0.100087 0.372819
1.148023 0.113946 0.372819
0.958034 0.113240 0.372819
1.121627 0.169439 0.372819
0.885362 0.208675 0.372819
1.086034 0.135869 0.372819
0.864891 0.208407 0.372819
0.936312 0.082315 0.372819
0.900338 0.066315 0.372819
1.134249 0.193652 0.669561
0.845651 0.103636 0.669561
1.100048 0.111857 0.669561
0.949922 0.169891 0.669561
1.142843 0.174451 0.669561
0.980022 0.054245 1.549932
1.105452 0.272900 1.549932
0.983675 0.112724 0.790883
1.152297 0.107946 0.790883
1.044709 0.093077 0.790883
1.138177 0.086960 0.790883
1.054345 0.074298 0.684633
1.115009 0.084641 0.684633
1.054651 0.100149 0.684633
1.064427 0.134116 0.684633
1.058362 0.187760 0.684633
0.967811 0.136478 0.684633
1.077915 0.155216 0.423468
0.944804 0.120281 0.423468
1.130679 0.110419 0.423468
1.188989 0.169677 0.423468
1.277639 0.112899 0.423468
1.070886 0.059985 0.423468
1.275963 0.348837 0.635869
0.995185 0.061702 0.635869
1.223786 0.167802 2.597249
1.065393 0.103298 2.597249
1.201834 0.245245 2.597249
0.948425 0.112663 2.597249
1.154159 0.080670 2.597249
0.939037 0.100843 2.597249
1.109991 0.068433 2.597249
0.908337 0.086501 2.597249
1.071978 0.096856 2.503166
0.844228 0.143603 2.503166
1.000499 0.105557 2.503166
0.806774 0.227090 2.503166
1.200792 0.149592 2.503166
0.779558 0.254345 0.714538
1.099454 0.121719 0.714538
0.915534 0.111723 0.714538
1.118599 0.074797 0.714538
0.987625 0.103346 1.646314
1.124991 0.069373 1.646314
0.995164 0.083354 1.646314
1.130347 0.128415 3.366906
0.998499 0.082112 3.366906
1.142603 0.167289 3.366906
1.023556 0.169057 3.366906
1.166617 0.130566 3.366906
1.019291 0.103340 3.366906
1.101894 0.141919 3.366906
1.017994 0.057726 3.366906
0.973540 0.106106 3.366906
1.030306 0.084350 0.226019
1.096632 0.133625 0.226019
1.095317 0.074222 0.360231
1.115034 0.044058 0.360231
1.128386 0.206624 3.211562
0.945911 0.081935 3.211562
1.312400 0.145867 3.211562
0.826722 0.127795 3.211562
1.393066 0.127359 3.211562
1.121531 0.087850 0.719964
1.214127 0.087647 0.511246
1.078850 0.206448 0.511246
1.220938 0.157447 0.511246
0.986954 0.081315 0.511246
1.134883 0.205341 0.511246
0.923199 0.162861 0.623215
1.124421 0.145548 0.623215
0.897974 0.132003 0.623215
1.081955 0.103543 0.623215
0.892003 0.069222 0.623215
1.125019 0.089897 0.623215
0.894922 0.092502 0.623215
1.067925 0.159060 0.623215
0.872704 0.160368 2.844154
1.102140 0.151543 1.378539
0.903371 0.142044 1.378539
1.131984 0.246941 1.378539
0.935172 0.114346 1.378539
1.145276 0.055248 1.378539
1.015022 0.094403 1.378539
1.145320 0.073172 1.378539
1.030028 0.081958 1.378539
1.133678 0.091707 1.378539
1.037281 0.114887 1.378539
1.128021 0.109081 1.378539
1.029530 0.202403 0.349852
1.121243 0.128614 0.349852
1.056958 0.191033 0.349852
0.993414 0.280777 0.349852
1.068778 0.096954 0.349852
1.184352 0.099024 0.349852
1.104634 0.112160 0.349852
1.050202 0.105851 6.234887
1.274546 0.104666 6.234887
0.765006 0.103008 6.234887
1.501735 0.221859 6.234887
1.207906 0.167892 6.234887
1.440511 0.275832 6.234887
1.475669 0.223404 6.234887
1.335062 0.090573 1.615671
0.998605 0.124089 1.615671
1.147192 0.062186 2.312693
0.957276 0.098967 2.312693
1.104383 0.089952 2.290491
0.901698 0.060376 2.290491
1.065195 0.060068 2.290491
0.893941 0.202225 2.290491
1.220036 0.095919 2.290491
0.833794 0.371741 2.290491
0.471352 0.217708 2.290491
0.751943 0.102134 2.290491
1.072841 0.079332 2.290491
0.896679 0.090360 2.290491
1.102190 0.076050 2.290491
0.944205 0.065777 1.363261
1.117196 0.147555 1.212342
0.982633 0.134212 1.212342
1.167738 0.206923 1.212342
1.009280 0.135772 1.212342
1.171598 0.132828 1.212342
1.041315 0.089630 1.212342
1.137283 0.100859 1.212342
1.034108 0.057567 1.212342
1.099398 0.171463 0.643120
1.042014 0.085121 2.799207
1.039878 0.096775 1.121484
1.036252 0.133806 0.304522
1.147061 0.141622 0.304522
1.074258 0.137523 0.304522
0.885652 0.195634 0.304522
1.150323 0.120622 0.304522
0.968951 0.079518 0.304522
1.279148 0.126504 0.304522
1.147982 0.158935 0.304522
1.379756 0.145454 0.304522
1.069962 0.186539 0.693142
1.267684 0.181024 0.341346
1.014286 0.139328 0.341346
1.188374 0.260880 0.341346
0.976136 0.135699 0.341346
1.150934 0.164212 0.341346
0.947050 0.117569 2.604480
1.093691 0.087284 2.604480
0.881610 0.071173 1.113754
1.065229 0.094303 1.113754
0.887794 0.089778 1.113754
1.120577 0.082992 1.113754
0.889663 0.174898 1.113754
1.074802 0.134048 2.085466
0.839266 0.173693 2.085466
1.110175 0.162395 2.085466
0.878612 0.118488 2.085466
1.130738 0.049839 0.850274
1.007717 0.118322 0.111862
1.175172 0.073649 0.111862
1.038196 0.083941 2.453020
1.152380 0.050410 2.453020
1.019533 0.113801 2.453020
1.165850 0.118408 2.453020
1.023360 0.203869 2.453020
1.177094 0.122529 2.453020
1.010357 0.278097 0.384258
1.153966 0.116821 2.262136
1.009114 0.072090 2.262136
1.131497 0.200660 2.262136
1.011071 0.087406 2.262136
1.005891 0.060148 2.262136
1.043275 0.143236 1.333435
1.039945 0.103401 1.357808
1.159754 0.071354 1.357808
1.136691 0.110762 1.357808
1.387134 0.218837 1.357808
0.597287 0.184680 1.357808
1.310236 0.105440 1.357808
0.933405 0.284297 1.357808
1.249602 0.074386 0.667765
1.036209 0.086296 0.667765
1.138428 0.096710 0.542212
0.991526 0.195634 0.542212
1.142548 0.153460 0.542212
0.928389 0.201824 0.542212
1.111390 0.133174 0.542212
0.901291 0.152221 0.542212
0.809379 0.090373 0.542212
0.911469 0.067350 0.542212
1.048625 0.165091 2.227987
0.799657 0.094346 6.093850
1.099782 0.113139 15.391070
0.798950 0.316787 15.391070
1.276477 0.356384 15.391070
0.769533 0.143422 0.107946
1.177807 0.277739 0.107946
0.983886 0.134740 0.107946
1.194700 0.141744 0.107946
1.038864 0.099558 0.283427
1.181583 0.100243 0.888586
1.107184 0.074634 0.888586
1.145007 0.091334 0.888586
1.040745 0.086392 0.888586
1.128339 0.154442 0.946180
1.025662 0.164407 1.558739
1.090065 0.138450 1.056123
1.022204 0.145576 0.864391
0.822264 0.165680 0.864391
1.035974 0.108341 0.919680
1.015613 0.130784 0.919680
1.081335 0.109223 0.919680
1.123533 0.068491 0.919680
1.238519 0.578493 0.919680
0.931582 0.107527 0.919680
1.311216 0.192465 0.919680
1.012144 0.099306 0.919680
1.194148 0.261310 0.900885
1.239836 0.184583 0.754449
1.184140 0.191871 2.066763
0.952812 0.099718 2.066763
1.109900 0.073173 2.066763
0.944166 0.077707 2.066763
1.079094 0.095111 2.066763
0.893976 0.091953 2.066763
1.055646 0.087584 2.066763
0.871292 0.190446 2.066763
1.167283 0.210339 3.759033
0.728439 0.251378 0.632050
1.101557 0.135269 0.632050
0.899696 0.127329 4.689187
1.124603 0.077106 4.689187
0.899834 0.117851 4.689187
1.164911 0.075656 4.689187
0.947767 0.134874 4.689187
1.212294 0.143861 4.689187
0.968581 0.102799 3.092538
1.184871 0.156492 0.770906
1.039574 0.186672 0.770906
1.213691 0.141867 0.770906
1.048614 0.260937 0.770906
1.210697 0.124026 0.770906
1.034745 0.060432 0.770906
1.110726 0.094103 4.203746
0.996622 0.089099 1.444947
1.028715 0.124955 1.444947
1.008044 0.077614 1.027727
1.233654 0.197910 1.027727
1.027212 0.235718 0.903781
1.246042 0.133256 0.903781
1.116526 0.122290 0.903781
0.762460 0.181643 1.375366
1.515762 0.187879 3.295085
0.927533 0.106962 3.295085
1.254626 0.081597 3.295085
1.048979 0.190153 3.295085
1.215862 0.109710 3.295085
1.012378 0.059094 3.295085
1.106502 0.174651 3.295085
0.914284 0.155123 3.295085
1.115403 0.141581 0.478526
0.942813 0.155449 0.464039
1.105831 0.110914 0.464039
0.925864 0.061085 0.464039
1.110645 0.061882 0.464039
